age,potential,growth,hieght,weight,foot,pos1,base_potential,market_value_millions,wages_dollars,release_clause
20,73,14,188,72,Right,GK,59,0.475,850.0,1.0
26,61,1,175,77,Right,ST,60,0.3,950.0,0.398
16,81,26,177,70,Right,CM,55,0.5,500.0,1.1
17,71,17,180,73,Right,GK,54,0.24,500.0,0.45
24,67,3,180,67,Right,LW,64,0.8,1000.0,1.1
26,63,1,174,72,Right,CM,62,0.475,950.0,0.629
18,70,15,164,65,Right,LM,55,0.3,500.0,0.563
26,70,4,180,75,Right,GK,66,0.925,500.0,2.1
25,70,3,168,63,Right,RB,67,1.2,5000.0,2.7
24,75,6,187,74,Right,GK,69,1.8,500.0,4.2
18,78,14,185,70,Right,LM,64,1.4,900.0,2.9
21,63,13,168,58,Right,ST,50,0.12,3000.0,0.279
18,77,15,182,75,Right,CB,62,0.875,750.0,1.8
17,78,19,172,65,Right,LW,59,0.55,550.0,1.1
17,73,18,185,70,Right,CB,55,0.3,500.0,0.623
29,66,1,175,76,Left,CB,65,0.65,500.0,1.4
24,76,4,175,61,Right,GK,72,2.7,500.0,5.9
17,68,15,175,72,Right,LM,53,0.21,500.0,0.415
24,67,5,173,72,Right,CM,62,0.6,1000.0,0.855
27,60,2,188,79,Right,CB,58,0.22,1000.0,0.314
33,53,0,185,70,Right,CB,53,0.045,2000.0,0.07
19,74,12,187,73,Left,GK,62,0.825,950.0,1.3
19,63,10,192,84,Right,CB,53,0.19,500.0,0.276
21,71,13,193,88,Left,CB,58,0.475,500.0,0.891
19,72,14,166,59,Right,CAM,58,0.475,1000.0,1.0
19,73,14,180,68,Left,CM,59,0.525,1000.0,0.0
18,67,10,175,70,Right,ST,57,0.35,500.0,0.823
18,76,17,192,81,Right,GK,59,0.5,500.0,1.2
20,53,5,170,73,Left,LW,48,0.07,2000.0,0.114
21,55,6,186,64,Right,CDM,49,0.07,2000.0,0.123
21,56,4,171,60,Left,LB,52,0.11,2000.0,0.179
25,65,3,183,76,Right,RWB,62,0.475,1000.0,0.867
27,65,0,186,80,Right,ST,65,0.775,2000.0,1.4
21,68,10,180,77,Left,LB,58,0.425,900.0,0.701
18,53,5,185,78,Left,LB,48,0.06,500.0,0.098
21,68,11,183,79,Right,CM,57,0.375,1000.0,0.619
21,54,5,180,66,Right,ST,49,0.07,1000.0,0.114
21,53,5,173,67,Right,CM,48,0.07,1000.0,0.114
22,73,9,178,66,Right,RW,64,1.3,3000.0,3.0
21,65,11,169,60,Left,LB,54,0.23,3000.0,0.0
19,71,15,181,75,Right,CB,56,0.325,2000.0,0.739
20,78,13,168,68,Right,LM,65,1.7,2000.0,4.0
24,77,5,185,73,Right,ST,72,3.6,11000.0,5.7
21,67,9,175,68,Left,CB,58,0.425,500.0,0.999
23,60,7,184,79,Right,ST,53,0.19,1000.0,0.276
22,62,7,187,73,Right,CB,55,0.24,750.0,0.468
22,68,7,178,74,Right,ST,61,0.675,4000.0,1.4
16,80,21,178,74,Right,LM,59,0.7,500.0,1.6
19,73,13,185,79,Right,CB,60,0.55,2000.0,1.3
19,67,11,178,74,Left,LB,56,0.3,1000.0,0.645
19,60,12,170,70,Right,CM,48,0.11,500.0,0.171
23,74,6,189,80,Right,ST,68,1.9,13000.0,4.0
24,65,4,192,87,Right,GK,61,0.375,700.0,0.816
22,75,8,186,74,Left,CB,67,2.1,2000.0,4.8
25,73,3,171,73,Left,ST,70,2.1,8000.0,3.3
28,63,0,170,68,Left,CAM,63,0.475,3000.0,0.713
20,68,10,173,71,Left,LB,58,0.425,1000.0,0.701
23,69,7,178,70,Left,LB,62,0.75,2000.0,1.2
25,67,3,175,72,Right,CDM,64,0.7,3000.0,1.1
24,57,2,186,84,Right,CB,55,0.15,500.0,0.244
23,64,7,178,72,Right,CM,57,0.325,1000.0,0.536
24,56,2,182,75,Right,RWB,54,0.13,500.0,0.211
24,72,4,182,82,Right,ST,68,1.8,4000.0,2.4
29,63,0,176,60,Right,LM,63,0.475,3000.0,0.689
29,68,0,182,75,Right,CAM,68,1.2,550.0,2.6
21,66,9,179,68,Right,RM,57,0.375,750.0,0.731
21,70,7,188,78,Left,LWB,63,0.925,500.0,2.2
20,62,9,186,80,Right,CB,53,0.19,500.0,0.333
17,64,13,173,63,Right,CDM,51,0.13,500.0,0.283
19,65,12,193,88,Right,GK,53,0.19,750.0,0.371
18,66,11,173,67,Right,LM,55,0.275,700.0,0.495
22,69,7,177,69,Right,RB,62,0.775,4000.0,1.4
20,65,9,171,72,Right,CDM,56,0.3,2000.0,0.0
19,69,15,198,72,Right,GK,54,0.22,500.0,0.457
21,60,8,175,76,Right,ST,52,0.18,2000.0,0.333
21,58,9,162,62,Right,CM,49,0.1,2000.0,0.185
17,63,12,184,78,Right,CB,51,0.12,500.0,0.21
23,68,7,172,73,Left,LB,61,0.625,600.0,0.906
18,69,6,178,70,Left,LB,63,0.65,700.0,1.1
19,74,14,189,82,Right,CB,60,0.55,2000.0,1.2
25,71,4,185,78,Right,GK,67,1.1,3000.0,1.7
22,54,5,184,70,Right,CB,49,0.07,1000.0,0.114
17,73,23,189,77,Right,ST,50,0.15,500.0,0.383
19,63,15,185,80,Right,CB,48,0.1,1000.0,0.218
21,63,13,188,76,Right,CB,50,0.11,1000.0,0.239
24,63,3,186,78,Right,RM,60,0.325,800.0,0.431
17,80,20,169,59,Right,RB,60,0.65,500.0,2.1
19,70,14,167,61,Left,CAM,56,0.35,500.0,0.656
17,77,19,175,64,Right,RB,58,0.475,600.0,1.2
32,63,0,194,90,Right,GK,63,0.24,500.0,0.516
30,64,0,168,65,Right,CM,64,0.55,500.0,1.2
20,76,13,180,72,Right,LW,63,1.2,500.0,3.3
18,75,20,174,67,Right,LM,55,0.35,500.0,0.788
21,73,11,174,67,Right,LM,62,0.9,2000.0,1.6
21,70,9,181,73,Right,RM,61,0.725,4000.0,0.0
17,60,10,180,60,Right,GK,50,0.08,500.0,0.156
20,61,9,175,66,Right,CM,52,0.17,950.0,0.289
18,66,12,179,84,Right,ST,54,0.25,550.0,0.413
20,70,10,174,68,Right,CM,60,0.55,500.0,0.88
25,60,3,182,71,Right,RB,57,0.2,2000.0,0.285
18,63,12,203,80,Right,ST,51,0.14,600.0,0.217
21,71,8,190,80,Right,CB,63,1.0,2000.0,2.0
18,68,9,185,82,Right,CB,59,0.45,600.0,0.0
19,75,17,184,71,Left,LB,58,0.5,650.0,0.988
22,78,11,185,75,Right,ST,67,2.3,850.0,3.7
20,75,14,178,74,Right,CDM,61,0.75,4000.0,1.9
16,77,24,174,64,Right,CM,53,0.3,500.0,0.675
16,75,22,169,62,Right,CAM,53,0.3,500.0,0.675
20,74,15,170,71,Right,CM,59,0.55,500.0,1.6
25,70,3,192,80,Left,CB,67,1.2,500.0,2.7
18,73,18,172,67,Right,ST,55,0.325,4000.0,0.821
24,71,5,175,75,Left,CAM,66,1.3,5000.0,2.9
19,64,12,173,71,Right,ST,52,0.19,500.0,0.333
18,72,19,174,63,Right,CM,53,0.24,1000.0,0.594
21,71,9,172,71,Right,LM,62,0.9,500.0,2.1
20,71,11,192,81,Right,CB,60,0.5,500.0,1.2
18,69,12,185,78,Right,RM,57,0.375,500.0,0.544
21,69,10,180,81,Right,ST,59,0.5,600.0,0.725
26,65,3,184,82,Left,CB,62,0.45,750.0,0.596
19,68,13,180,72,Left,LWB,55,0.275,500.0,0.516
21,72,14,180,75,Left,LWB,58,0.475,500.0,0.891
22,65,9,177,72,Right,RB,56,0.3,550.0,0.435
18,81,18,176,67,Right,LM,63,1.2,2000.0,3.3
18,63,13,181,71,Right,CM,50,0.11,650.0,0.261
17,59,9,191,87,Right,GK,50,0.08,500.0,0.156
20,77,13,173,70,Left,LB,64,1.3,3000.0,0.0
20,74,11,183,73,Right,RM,63,1.1,700.0,1.8
21,67,10,172,66,Right,CM,57,0.375,550.0,0.6
20,70,14,183,74,Right,CB,56,0.325,500.0,0.609
27,74,1,175,74,Right,CDM,73,3.1,6000.0,4.1
24,72,3,170,70,Right,LM,69,1.9,6000.0,3.0
19,70,15,173,70,Right,ST,55,0.3,950.0,0.593
20,55,5,172,72,Right,LB,50,0.06,2000.0,0.098
19,55,8,184,65,Right,ST,47,0.1,2000.0,0.175
17,73,17,188,79,Right,ST,56,0.35,500.0,0.691
21,77,11,180,70,Right,CDM,66,1.8,3000.0,0.0
23,63,8,193,86,Right,GK,55,0.24,800.0,0.408
18,75,21,178,68,Left,CM,54,0.35,500.0,0.875
20,66,9,182,80,Right,ST,57,0.375,600.0,0.581
21,65,10,180,72,Left,CM,55,0.275,1000.0,0.481
19,74,12,187,73,Left,GK,62,0.825,950.0,1.3
17,81,22,170,55,Left,RM,59,0.7,500.0,2.1
17,63,14,178,74,Right,CM,49,0.11,500.0,0.272
20,72,10,177,63,Right,LM,62,0.875,1000.0,1.6
20,68,9,180,66,Right,CAM,59,0.0,0.0,0.0
22,71,11,174,75,Left,CM,60,0.0,0.0,0.0
24,72,7,189,86,Right,GK,65,0.0,0.0,0.0
19,77,10,175,62,Right,CM,67,2.2,500.0,0.0
21,73,10,184,60,Right,CM,63,1.1,2000.0,2.5
20,75,14,183,75,Right,LM,61,0.0,0.0,0.0
20,75,14,180,70,Right,ST,61,0.0,0.0,0.0
19,74,14,182,75,Right,CB,60,0.55,1000.0,1.5
17,80,18,173,65,Right,CM,62,1.0,500.0,2.7
27,58,1,185,80,Left,CB,57,0.17,2000.0,0.225
22,62,7,175,70,Left,LB,55,0.0,0.0,0.0
20,68,10,190,81,Right,ST,58,0.45,500.0,1.1
18,77,15,196,91,Right,CB,62,0.875,1000.0,0.0
18,55,5,172,67,Left,LWB,50,0.06,500.0,0.098
18,71,18,182,78,Right,GK,53,0.21,500.0,0.394
20,75,12,178,72,Right,RM,63,1.2,2000.0,2.2
18,77,17,193,80,Right,GK,60,0.55,600.0,1.5
17,64,15,183,75,Right,GK,49,0.09,500.0,0.169
19,66,12,185,75,Right,CB,54,0.24,500.0,0.42
22,64,6,175,68,Right,RM,58,0.325,2000.0,0.504
19,74,15,186,80,Left,CB,59,0.5,4000.0,1.1
19,74,17,180,72,Right,CM,57,0.425,2000.0,0.818
25,70,4,180,76,Left,CDM,66,1.1,5000.0,1.9
18,71,14,175,65,Right,RM,57,0.375,800.0,0.703
20,68,8,182,74,Right,RWB,60,0.525,950.0,0.866
19,64,11,175,62,Left,LM,53,0.2,2000.0,0.42
18,63,11,179,72,Left,LWB,52,0.16,500.0,0.312
17,73,13,190,80,Right,GK,60,0.475,500.0,1.1
18,70,14,178,70,Right,RM,56,0.325,500.0,0.674
21,74,8,180,67,Left,ST,66,1.9,500.0,4.6
23,72,6,174,70,Right,LM,66,0.0,0.0,0.0
22,69,10,179,80,Right,CAM,59,0.5,1000.0,0.875
19,67,12,183,77,Right,RW,55,0.3,1000.0,0.465
20,70,10,187,85,Right,GK,60,0.475,2000.0,0.903
25,60,3,180,74,Right,ST,57,0.22,1000.0,0.292
18,74,16,179,73,Right,RB,58,0.5,1000.0,1.2
20,68,11,183,75,Left,CB,57,0.325,2000.0,0.536
24,72,4,177,68,Left,LB,68,0.0,0.0,0.0
22,74,11,186,72,Right,CDM,63,0.0,0.0,0.0
20,69,11,192,75,Right,RM,58,0.45,1000.0,0.743
19,75,12,178,75,Right,RB,63,1.1,2000.0,0.0
18,74,15,179,75,Right,ST,59,0.525,500.0,0.984
20,69,12,183,84,Right,GK,57,0.35,500.0,0.823
19,71,9,177,70,Right,CM,62,0.85,500.0,2.0
19,60,12,179,74,Right,CDM,48,0.11,500.0,0.16
20,70,10,192,79,Right,ST,60,0.55,2000.0,0.0
18,69,14,178,68,Left,CM,55,0.3,500.0,0.623
19,80,15,163,57,Right,ST,65,1.7,500.0,4.6
21,52,4,185,65,Right,CB,48,0.06,2000.0,0.098
18,69,17,178,64,Right,LM,52,0.2,500.0,0.415
20,73,15,177,75,Right,LW,58,0.5,800.0,0.938
23,73,8,185,77,Right,CB,65,1.5,2000.0,3.5
19,75,13,174,64,Right,CM,62,0.95,1000.0,2.6
18,76,18,189,78,Right,CDM,58,0.5,500.0,1.2
17,66,14,175,60,Right,RW,52,0.18,900.0,0.455
18,63,13,176,71,Right,LWB,50,0.1,500.0,0.238
22,54,5,184,70,Right,CB,49,0.07,1000.0,0.114
17,69,16,178,73,Right,ST,53,0.24,500.0,0.498
17,66,12,181,74,Right,RB,54,0.23,500.0,0.38
17,73,19,188,81,Right,CB,54,0.25,500.0,0.469
19,76,12,175,79,Right,CAM,64,1.4,3000.0,3.2
23,75,7,177,73,Right,RB,68,2.3,4000.0,4.1
25,67,3,175,68,Left,LB,64,0.725,500.0,1.6
25,71,2,189,85,Left,CB,69,1.5,1000.0,2.2
21,71,8,182,78,Right,GK,63,0.925,2000.0,2.2
26,65,1,184,79,Right,CB,64,0.6,500.0,1.3
26,69,1,172,70,Right,CM,68,1.4,8000.0,3.1
22,68,7,176,68,Right,CM,61,0.675,750.0,1.1
20,65,12,179,70,Right,LW,53,0.23,700.0,0.334
21,72,10,188,81,Right,CB,62,0.825,2000.0,1.9
21,65,9,187,82,Right,GK,56,0.275,1000.0,0.454
20,65,10,174,71,Left,LB,55,0.275,550.0,0.399
19,68,12,185,75,Left,CB,56,0.325,500.0,0.471
17,69,17,182,74,Right,ST,52,0.2,500.0,0.415
19,76,16,172,68,Right,ST,60,0.65,3000.0,1.4
19,75,11,178,75,Right,ST,64,1.3,500.0,3.1
19,65,10,191,78,Right,CB,55,0.25,550.0,0.488
20,60,12,195,88,Right,GK,48,0.1,2000.0,0.19
19,70,15,182,76,Right,CB,55,0.275,850.0,0.543
20,72,12,187,75,Right,GK,60,0.525,850.0,0.945
18,75,16,174,66,Right,CAM,59,0.575,1000.0,1.2
26,73,4,169,70,Right,GK,69,1.5,500.0,3.4
17,69,17,175,67,Right,ST,52,0.2,500.0,0.475
23,68,6,183,77,Left,LB,62,0.6,800.0,1.1
18,70,14,193,80,Right,CB,56,0.3,1000.0,0.638
21,67,9,181,71,Right,RM,58,0.45,3000.0,0.765
23,64,7,169,58,Right,CM,57,0.325,500.0,0.78
20,71,13,168,59,Right,RB,58,0.475,1000.0,1.2
18,70,14,180,75,Left,LB,56,0.325,500.0,0.609
25,68,1,173,70,Right,RM,67,1.2,500.0,2.7
20,77,12,182,74,Right,RM,65,1.7,3000.0,4.0
22,67,7,189,84,Right,ST,60,0.5,3000.0,1.2
23,66,8,188,80,Left,LM,58,0.45,500.0,0.653
16,59,10,186,75,Right,CB,49,0.09,500.0,0.176
17,77,20,180,75,Right,GK,57,0.4,500.0,0.98
26,67,1,180,74,Right,CM,66,1.0,4000.0,1.6
19,77,16,186,80,Left,GK,61,0.75,1000.0,2.0
21,70,10,191,80,Right,GK,60,0.475,800.0,0.855
19,74,16,180,70,Right,GK,58,0.475,500.0,1.1
19,76,14,181,71,Right,LM,62,0.95,1000.0,2.1
18,60,10,168,63,Left,CM,50,0.1,950.0,0.195
22,76,11,192,76,Left,CB,65,1.5,5000.0,3.5
21,73,11,182,78,Right,CB,62,0.825,500.0,1.9
18,73,20,196,80,Right,GK,53,0.23,700.0,0.667
19,69,10,171,67,Left,LB,59,0.475,500.0,1.1
17,72,12,175,62,Right,CM,60,0.55,500.0,1.3
22,69,7,188,81,Left,ST,62,0.825,2000.0,1.5
18,70,17,188,79,Right,GK,53,0.21,500.0,0.499
18,68,14,175,69,Right,ST,54,0.25,500.0,0.694
22,69,9,188,79,Right,CB,60,0.525,3000.0,1.1
22,69,10,176,72,Right,ST,59,0.5,3000.0,1.2
19,74,14,184,76,Right,ST,60,0.6,3000.0,1.5
19,77,17,191,81,Right,CB,60,0.6,3000.0,0.0
20,71,11,180,75,Left,RM,60,0.55,1000.0,0.0
21,69,9,186,80,Right,CB,60,0.525,2000.0,0.866
18,70,17,170,66,Right,CAM,53,0.24,500.0,0.45
18,63,12,189,91,Right,ST,51,0.14,600.0,0.273
19,88,11,165,57,Right,CAM,77,23.0,550.0,52.9
21,83,10,172,60,Right,LM,73,7.0,500.0,16.1
18,81,11,168,57,Right,RM,70,3.4,500.0,7.8
18,86,10,169,57,Right,LM,76,16.0,500.0,36.8
29,75,0,163,52,Right,RB,75,4.9,800.0,10.8
22,86,9,154,45,Right,RW,77,23.5,900.0,56.4
23,81,7,179,69,Right,CM,74,8.5,650.0,20.4
26,72,3,160,60,Right,RB,69,1.7,500.0,3.9
28,78,3,185,73,Right,GK,75,5.0,650.0,11.4
22,70,10,170,60,Right,GK,60,0.475,500.0,1.1
17,80,19,169,55,Right,CM,61,0.825,500.0,2.2
21,79,10,170,59,Right,CDM,69,3.0,500.0,7.2
20,80,10,169,59,Right,RW,70,3.5,500.0,8.1
21,85,10,165,55,Right,RW,75,12.5,700.0,28.8
26,85,3,185,68,Right,CDM,82,36.0,1000.0,78.3
21,87,10,173,69,Right,CB,77,22.0,600.0,50.6
21,87,10,161,59,Left,LB,77,22.5,600.0,0.0
22,88,6,167,68,Left,CB,82,44.5,1000.0,102.4
32,73,0,153,45,Right,RW,73,2.4,750.0,5.3
23,69,9,163,66,Right,CB,60,0.5,500.0,1.2
21,83,10,168,60,Left,LW,73,7.0,600.0,16.8
24,83,7,171,63,Right,CDM,76,14.0,700.0,33.6
20,87,10,163,57,Right,CM,77,23.0,700.0,55.2
21,72,11,169,59,Right,CM,61,0.725,500.0,1.7
34,74,0,159,55,Left,LB,74,1.5,700.0,3.3
29,74,0,170,63,Right,RB,74,3.7,750.0,8.1
26,74,3,169,60,Right,CB,71,2.2,500.0,5.0
26,72,1,152,45,Right,RB,71,2.0,500.0,4.6
24,80,6,168,60,Right,GK,74,5.5,500.0,13.2
20,83,10,159,62,Right,LB,73,6.5,500.0,15.6
25,75,1,164,53,Right,RM,74,5.0,750.0,11.4
24,76,3,167,62,Right,LM,73,4.2,600.0,9.6
30,73,0,160,53,Left,ST,73,3.0,750.0,6.6
19,73,17,175,65,Right,RM,56,0.375,3000.0,0.834
21,70,7,190,83,Right,CB,63,0.9,850.0,1.3
19,72,17,179,70,Left,LWB,55,0.325,500.0,0.609
21,58,11,165,65,Right,CM,47,0.1,500.0,0.155
20,65,10,177,67,Right,RM,55,0.275,500.0,0.426
22,72,9,172,76,Right,CDM,63,1.0,2000.0,1.7
22,62,10,185,75,Right,GK,52,0.16,1000.0,0.28
18,66,11,176,74,Right,ST,55,0.275,2000.0,0.578
21,69,9,176,68,Right,RB,60,0.525,500.0,1.2
23,72,4,184,82,Right,CB,68,1.6,500.0,3.6
20,72,13,185,80,Right,ST,59,0.55,3000.0,1.5
21,71,13,183,70,Right,ST,58,0.5,1000.0,0.938
19,74,13,184,75,Right,CB,61,0.725,850.0,1.4
20,74,11,175,70,Right,CAM,63,1.1,500.0,2.6
22,74,7,178,77,Left,LB,67,2.0,6000.0,4.7
27,68,1,180,70,Left,CDM,67,1.0,7000.0,2.2
34,67,0,172,70,Left,CM,67,0.475,7000.0,1.0
21,84,10,174,63,Right,CB,74,9.0,500.0,21.6
18,73,19,185,72,Right,RWB,54,0.25,1000.0,0.656
18,72,16,189,75,Right,GK,56,0.325,500.0,0.674
17,76,21,190,76,Right,GK,55,0.35,500.0,0.858
23,82,6,171,61,Right,RW,76,12.0,850.0,27.6
21,67,11,186,75,Right,ST,56,0.325,900.0,0.634
18,60,9,177,69,Right,RWB,51,0.12,500.0,0.234
18,65,13,176,66,Right,CB,52,0.17,500.0,0.404
17,69,16,178,73,Right,ST,53,0.24,500.0,0.498
17,66,12,181,74,Right,RB,54,0.23,500.0,0.38
21,67,13,168,58,Right,RM,54,0.275,3000.0,0.639
24,80,3,164,56,Right,RM,77,14.5,800.0,31.5
22,87,8,170,60,Right,CB,79,37.0,850.0,85.1
23,86,7,165,59,Right,RB,79,33.5,850.0,77.1
18,63,11,172,73,Left,LM,52,0.17,500.0,0.298
16,71,18,187,74,Left,LM,53,0.23,500.0,0.5
17,65,12,188,76,Right,GK,53,0.19,500.0,0.333
20,67,8,182,62,Right,CM,59,0.5,500.0,1.2
17,75,18,182,78,Right,CB,57,0.375,500.0,0.816
23,69,9,169,67,Right,CM,60,0.55,1000.0,0.0
26,74,1,166,52,Right,CDM,73,3.2,650.0,7.3
17,70,13,185,76,Right,CAM,57,0.375,500.0,0.891
21,69,10,174,72,Right,RB,59,0.475,2000.0,0.784
20,70,9,180,73,Left,CB,61,0.675,2000.0,1.1
20,73,12,183,74,Right,GK,61,0.7,1000.0,1.2
21,66,9,179,78,Right,CB,57,0.35,1000.0,0.508
18,74,18,181,68,Left,ST,56,0.375,1000.0,0.947
17,75,21,183,79,Right,LM,54,0.35,500.0,0.858
23,56,6,174,69,Left,LM,50,0.07,500.0,0.109
17,73,20,178,71,Right,CDM,53,0.24,500.0,0.564
20,71,12,184,75,Right,CM,59,0.55,650.0,0.798
20,65,14,185,80,Right,GK,51,0.12,1000.0,0.297
22,72,8,174,69,Right,LW,64,1.3,1000.0,2.5
16,63,12,180,68,Right,ST,51,0.13,500.0,0.254
24,88,5,178,74,Right,ST,83,55.5,1000.0,117.9
18,85,9,170,61,Right,CAM,76,16.0,500.0,36.8
29,80,0,169,60,Left,CAM,80,20.5,1000.0,43.1
24,88,6,167,62,Right,CM,82,48.0,1000.0,110.4
26,83,3,166,62,Right,CDM,80,25.0,1000.0,54.4
29,80,0,168,64,Right,RB,80,18.5,1000.0,38.9
27,80,0,167,58,Right,RB,80,20.5,1000.0,0.0
19,85,9,168,55,Right,CDM,76,15.0,500.0,34.5
16,76,15,165,53,Right,CM,61,0.75,500.0,2.0
19,85,8,165,60,Right,GK,77,19.5,500.0,44.9
28,77,0,172,63,Right,GK,77,7.5,750.0,15.8
20,79,14,177,55,Right,ST,65,1.7,500.0,4.8
23,79,6,165,59,Left,LM,73,4.8,600.0,11.5
24,75,3,169,60,Right,RM,72,3.2,550.0,7.3
18,85,19,170,55,Right,CB,66,2.0,500.0,5.5
31,69,0,151,50,Right,RB,69,1.0,500.0,2.2
18,79,20,167,57,Right,CB,59,0.575,500.0,1.8
28,74,1,171,62,Right,GK,73,2.4,550.0,5.5
30,79,0,173,74,Right,ST,79,17.0,1000.0,35.7
28,79,0,161,55,Right,RW,79,17.5,1000.0,36.8
22,85,9,167,57,Left,LB,76,16.0,700.0,36.8
20,89,11,166,57,Right,LW,78,31.0,800.0,71.3
20,81,10,169,59,Right,CB,71,3.8,500.0,8.7
26,82,4,164,60,Right,GK,78,15.0,750.0,32.6
22,85,6,164,54,Right,RWB,79,26.5,850.0,61.0
21,70,11,165,55,Right,ST,59,0.5,500.0,1.2
23,90,7,175,65,Right,ST,83,73.5,1000.0,169.1
17,82,18,169,54,Right,CB,64,1.4,500.0,3.8
20,87,8,178,65,Right,CB,79,36.0,700.0,82.8
25,77,3,160,52,Left,LB,74,5.0,650.0,11.4
18,81,20,163,57,Right,CM,61,0.9,500.0,2.9
21,86,9,158,54,Left,RW,77,23.5,750.0,56.4
19,74,15,170,59,Right,LB,59,0.5,500.0,1.4
19,87,8,165,52,Left,LB,79,36.0,500.0,82.8
20,86,14,170,59,Left,CDM,72,5.5,500.0,15.0
23,86,6,178,67,Right,CB,80,30.0,900.0,69.0
18,61,8,178,62,Right,RWB,53,0.19,500.0,0.371
19,74,13,187,80,Right,ST,61,0.775,2000.0,1.6
21,82,8,163,58,Right,CB,74,9.0,500.0,21.6
20,77,5,167,59,Right,CAM,72,3.5,500.0,7.6
20,79,6,167,61,Right,ST,73,4.8,600.0,11.5
16,72,15,173,60,Right,CB,57,0.35,500.0,0.989
18,77,17,182,74,Right,RB,60,0.6,1000.0,1.3
18,72,18,187,75,Right,CB,54,0.25,500.0,0.469
18,64,13,183,79,Right,CB,51,0.13,800.0,0.309
21,64,10,176,70,Right,CM,54,0.24,600.0,0.432
27,69,1,160,74,Right,CM,68,1.4,500.0,3.2
18,69,9,175,72,Right,CM,60,0.525,500.0,1.2
21,58,5,189,75,Right,GK,53,0.12,500.0,0.267
19,82,11,177,65,Right,GK,71,3.5,500.0,8.4
26,79,3,168,63,Right,CB,76,8.5,800.0,19.3
21,84,8,168,62,Right,CM,76,17.0,650.0,40.8
26,75,3,172,73,Left,LB,72,2.8,900.0,6.4
23,64,4,182,73,Right,ST,60,0.35,1000.0,0.499
20,69,13,178,70,Right,RWB,56,0.325,1000.0,0.674
19,70,16,172,71,Right,CM,54,0.275,1000.0,0.571
20,71,9,175,66,Left,ST,62,0.875,500.0,2.1
17,71,18,191,77,Left,GK,53,0.21,500.0,0.394
18,69,14,188,75,Right,CB,55,0.275,600.0,0.516
19,69,13,178,68,Left,RW,56,0.35,2000.0,0.656
21,68,8,192,83,Right,CB,60,0.525,1000.0,0.945
18,69,16,183,70,Right,CM,53,0.24,800.0,0.45
20,66,11,166,56,Right,ST,55,0.275,500.0,0.646
22,68,9,194,76,Right,GK,59,0.45,550.0,0.81
18,84,10,166,54,Right,CDM,74,8.5,500.0,20.4
21,79,6,157,61,Right,RB,73,4.6,500.0,10.6
22,71,11,182,79,Left,LB,60,0.525,2000.0,0.893
21,73,14,182,79,Right,RB,59,0.525,1000.0,1.2
27,61,2,183,83,Right,CB,59,0.24,500.0,0.342
22,59,8,176,75,Right,CM,51,0.13,500.0,0.202
20,58,10,170,70,Right,CAM,48,0.1,500.0,0.155
19,76,11,179,72,Right,RB,65,1.5,500.0,3.5
21,59,10,172,72,Right,CB,49,0.1,500.0,0.155
18,72,10,173,65,Right,CM,62,0.825,500.0,1.9
19,70,12,179,72,Left,LB,58,0.475,500.0,1.1
18,73,17,180,75,Right,RB,56,0.35,500.0,0.726
18,68,15,180,60,Left,CM,53,0.22,850.0,0.523
17,68,18,186,72,Right,GK,50,0.1,500.0,0.238
20,63,7,180,68,Right,ST,56,0.275,2000.0,0.536
17,75,15,193,82,Right,GK,60,0.475,500.0,1.2
22,75,8,179,70,Right,CDM,67,2.2,4000.0,0.0
20,67,9,197,88,Right,GK,58,0.375,2000.0,0.863
19,74,16,186,76,Right,CB,58,0.5,900.0,0.0
20,80,17,180,74,Right,CDM,63,1.2,2000.0,0.0
21,72,9,176,72,Right,ST,63,1.1,2000.0,2.2
20,73,13,183,76,Left,LB,60,0.575,5000.0,0.0
22,58,5,185,74,Right,GK,53,0.12,500.0,0.195
18,67,12,179,70,Right,ST,55,0.3,500.0,0.585
20,71,9,179,72,Right,CDM,62,0.825,950.0,1.6
17,64,12,188,77,Right,CB,52,0.17,500.0,0.281
18,71,14,178,74,Right,ST,57,0.375,700.0,0.778
21,71,9,174,73,Right,RM,62,0.9,2000.0,1.5
20,69,9,186,71,Right,ST,60,0.55,500.0,1.3
18,66,12,180,76,Left,CDM,54,0.24,700.0,0.42
18,79,18,182,70,Left,RM,61,0.825,650.0,1.7
19,67,15,180,75,Right,CB,52,0.18,2000.0,0.401
21,71,9,183,78,Right,ST,62,0.9,2000.0,1.6
19,76,13,193,78,Right,CB,63,1.1,2000.0,0.0
20,76,13,175,69,Right,LW,63,1.2,7000.0,2.9
19,78,16,190,82,Right,CB,62,0.975,2000.0,2.4
20,72,10,184,78,Right,ST,62,0.875,2000.0,1.4
17,73,20,181,74,Right,CM,53,0.25,500.0,0.563
22,71,11,196,80,Right,GK,60,0.475,1000.0,0.831
19,70,10,180,75,Right,ST,60,0.525,1000.0,0.919
19,61,8,180,75,Right,ST,53,0.2,2000.0,0.39
21,67,9,181,75,Right,CM,58,0.45,850.0,0.698
20,69,12,192,75,Left,CB,57,0.375,1000.0,0.731
22,71,6,180,76,Left,LW,65,1.1,2000.0,2.5
17,61,8,176,64,Right,LM,53,0.19,500.0,0.371
21,73,8,185,71,Left,RW,65,1.6,7000.0,3.4
19,77,13,177,70,Right,LM,64,1.4,3000.0,3.5
28,64,1,183,75,Right,CB,63,0.45,3000.0,0.911
