age,potential,growth,hieght,weight,foot,pos1,base_potential,market_value_millions,wages_dollars,release_clause
26,71,0,170,60,Right,RM,71,2.0,6000.0,2.9
27,67,0,169,60,Left,RM,67,1.1,3000.0,1.4
28,73,0,178,76,Left,LM,73,3.1,1000.0,6.8
27,72,2,181,73,Right,CDM,70,1.7,8000.0,2.6
25,73,2,188,70,Left,CB,71,2.1,11000.0,4.1
24,75,6,187,74,Right,GK,69,1.8,500.0,4.2
19,73,15,186,84,Left,ST,58,0.475,550.0,0.986
17,85,21,175,60,Right,CF,64,1.8,750.0,4.5
16,69,19,187,76,Right,GK,50,0.1,500.0,0.198
23,77,6,180,71,Right,LM,71,3.0,3000.0,5.4
26,80,0,175,69,Left,RM,80,23.0,18000.0,46.0
19,78,15,176,67,Right,RB,63,1.1,2000.0,2.5
21,71,9,185,78,Right,RWB,62,0.85,1000.0,1.2
23,67,6,171,68,Right,LM,61,0.525,1000.0,0.866
17,77,20,188,82,Right,GK,57,0.4,500.0,1.2
29,62,0,173,70,Left,LB,62,0.35,2000.0,0.473
20,60,7,181,77,Right,GK,53,0.16,500.0,0.28
25,63,5,191,80,Right,GK,58,0.24,2000.0,0.534
19,71,10,184,74,Right,RB,61,0.675,500.0,1.1
24,72,4,174,64,Right,RW,68,1.7,4000.0,3.6
18,72,11,185,76,Right,RB,61,0.65,1000.0,1.3
19,77,12,183,80,Left,LWB,65,1.6,8000.0,0.0
22,69,8,180,70,Left,LWB,61,0.7,2000.0,1.3
21,68,9,170,64,Right,LM,59,0.5,3000.0,1.2
31,66,0,195,73,Left,CB,66,0.575,5000.0,1.0
18,78,16,178,67,Right,CM,62,1.0,5000.0,2.5
27,65,0,180,70,Right,RM,65,0.75,1000.0,1.2
24,65,3,183,70,Right,RWB,62,0.5,2000.0,0.913
25,84,6,175,67,Left,CB,78,19.5,850.0,44.9
27,67,0,173,66,Right,CAM,67,1.1,5000.0,1.6
22,78,7,164,63,Right,CAM,71,3.8,500.0,9.1
29,71,0,175,65,Right,CB,71,1.6,500.0,3.5
18,77,15,178,58,Right,CAM,62,0.925,2000.0,2.2
22,70,8,185,77,Right,CM,62,0.9,700.0,1.6
19,70,15,181,78,Right,CB,55,0.275,500.0,0.612
20,64,12,183,63,Left,LB,52,0.18,850.0,0.306
20,72,10,195,81,Left,CB,62,0.825,10000.0,0.0
32,52,0,183,75,Right,ST,52,0.06,2000.0,0.093
16,72,18,178,68,Right,ST,54,0.275,500.0,0.516
20,79,12,193,82,Left,CB,67,2.3,2000.0,3.3
35,70,0,177,65,Left,LB,70,0.5,8000.0,1.0
21,75,9,174,67,Right,CM,66,1.9,2000.0,3.8
23,67,7,190,80,Right,GK,60,0.425,1000.0,0.829
33,69,0,178,70,Left,LB,69,0.4,9000.0,0.8
35,66,0,194,93,Right,ST,66,0.375,2000.0,0.544
24,77,5,182,72,Left,LB,72,3.3,7000.0,5.2
31,69,0,186,77,Left,CDM,69,0.975,5000.0,1.3
26,72,2,196,92,Right,GK,70,1.5,3000.0,2.7
19,78,12,173,62,Left,LM,66,2.0,6000.0,4.2
30,72,0,175,62,Left,LB,72,2.0,6000.0,3.0
21,69,11,175,70,Right,CDM,58,0.425,1000.0,0.701
19,66,14,179,73,Right,RB,52,0.18,2000.0,0.455
30,83,0,191,81,Right,CB,83,30.0,135000.0,57.0
21,70,8,175,71,Left,LM,62,0.9,500.0,2.1
19,63,12,185,75,Right,GK,51,0.12,500.0,0.21
23,65,6,198,93,Left,CB,59,0.325,1000.0,0.536
20,77,11,173,67,Right,CM,66,1.9,10000.0,0.0
31,76,0,182,77,Right,CDM,76,5.0,16000.0,9.5
19,74,13,176,70,Left,CM,61,0.775,1000.0,1.8
18,79,22,174,65,Right,LM,57,0.525,1000.0,1.6
23,79,6,171,62,Right,LM,73,4.8,600.0,11.0
18,69,17,188,69,Right,CB,52,0.19,1000.0,0.48
20,73,13,180,70,Left,RM,60,0.6,550.0,1.1
17,70,17,190,81,Left,CB,53,0.22,500.0,0.435
19,69,9,188,79,Right,CB,60,0.5,2000.0,0.875
26,65,1,183,75,Left,LB,64,0.625,2000.0,0.891
21,69,9,180,71,Right,CDM,60,0.525,500.0,1.2
27,55,2,183,78,Right,GK,53,0.09,3000.0,0.155
23,77,0,178,78,Left,LM,77,12.0,33000.0,21.6
18,62,12,184,75,Right,GK,50,0.09,500.0,0.158
17,73,23,188,71,Right,CM,50,0.15,500.0,0.375
22,69,5,180,71,Right,CM,64,0.9,650.0,1.4
19,74,14,192,80,Right,CB,60,0.55,950.0,1.2
33,71,0,176,68,Right,RM,71,1.2,31000.0,2.3
26,74,0,166,70,Left,RM,74,4.6,39000.0,9.2
23,81,3,181,80,Right,LW,78,19.0,45000.0,37.5
25,68,3,177,71,Left,LW,65,0.95,700.0,1.4
24,71,5,180,70,Right,RB,66,1.2,4000.0,0.0
24,58,2,170,65,Right,LM,56,0.19,2000.0,0.309
20,78,9,178,66,Right,RM,69,3.1,8000.0,0.0
24,68,5,190,79,Right,CB,63,0.65,1000.0,0.861
20,92,6,174,60,Right,CM,86,105.0,165000.0,236.3
20,63,12,179,74,Right,CB,51,0.13,1000.0,0.241
20,87,10,163,57,Right,CM,77,23.0,700.0,55.2
22,68,8,173,72,Left,LB,60,0.525,2000.0,1.2
21,76,12,187,81,Right,ST,64,1.4,5000.0,3.1
34,80,5,172,71,Left,ST,75,0.0,0.0,0.0
23,58,4,173,66,Right,LM,54,0.15,1000.0,0.244
33,60,0,183,84,Right,CB,60,0.12,2000.0,0.21
24,66,3,170,71,Left,LM,63,0.475,3000.0,0.724
23,75,4,187,80,Left,CB,71,2.4,15000.0,4.5
20,73,9,175,70,Left,LB,64,1.2,500.0,2.8
19,70,14,185,82,Right,GK,56,0.3,850.0,0.743
21,73,7,188,85,Right,ST,66,1.8,6000.0,3.2
24,70,6,183,79,Right,GK,64,0.75,500.0,1.8
20,69,10,168,60,Right,RW,59,0.5,2000.0,0.825
20,82,8,179,73,Right,RB,74,9.0,9000.0,14.4
27,70,1,185,81,Right,CB,69,1.4,19000.0,2.5
27,64,0,175,72,Right,CM,64,0.625,500.0,1.3
29,73,0,165,60,Right,CAM,73,3.0,750.0,6.3
18,63,12,180,76,Right,CB,51,0.13,650.0,0.254
17,75,24,181,75,Right,RM,51,0.18,500.0,0.405
20,72,11,192,82,Right,CB,61,0.675,2000.0,1.0
22,56,5,175,70,Right,CDM,51,0.08,500.0,0.114
19,69,14,187,80,Right,RWB,55,0.275,500.0,0.571
21,75,11,188,73,Right,GK,64,1.1,2000.0,2.6
33,71,0,185,84,Right,ST,71,1.2,24000.0,2.3
19,69,15,179,68,Right,CAM,54,0.25,800.0,0.519
17,63,10,190,70,Left,CB,53,0.18,500.0,0.351
18,72,15,190,90,Right,GK,57,0.325,500.0,0.0
24,67,6,190,78,Right,GK,61,0.425,850.0,0.659
18,75,15,181,75,Right,LW,60,0.575,500.0,1.6
20,79,12,181,79,Left,CB,67,2.3,500.0,5.5
23,80,9,188,78,Right,CB,71,3.9,15000.0,0.0
25,80,5,185,64,Right,CDM,75,7.5,35000.0,14.8
20,79,16,192,84,Right,CB,63,1.2,5000.0,3.0
20,81,13,171,66,Right,CM,68,2.9,3000.0,7.0
21,67,11,182,70,Left,ST,56,0.325,900.0,0.471
17,64,13,176,73,Right,CM,51,0.13,500.0,0.309
21,64,8,186,82,Right,ST,56,0.325,650.0,0.536
22,71,6,195,89,Right,CB,65,1.0,3000.0,2.3
19,79,15,178,73,Right,CM,64,1.4,5000.0,3.7
25,72,3,178,75,Right,RM,69,1.8,500.0,4.1
19,61,8,175,67,Right,ST,53,0.2,850.0,0.31
23,72,3,175,69,Right,CM,69,1.9,8000.0,0.0
31,71,0,194,92,Right,CB,71,1.3,2000.0,1.8
21,66,9,178,68,Right,CM,57,0.375,1000.0,0.544
20,80,8,190,90,Right,CB,72,4.8,7000.0,10.6
35,70,0,171,59,Left,LB,70,0.5,500.0,1.1
21,64,9,180,73,Left,CDM,55,0.275,950.0,0.454
26,76,0,188,77,Right,LM,76,8.0,1000.0,17.6
19,70,15,195,82,Right,GK,55,0.25,600.0,0.519
29,66,0,177,76,Right,CAM,66,0.85,3000.0,1.3
17,81,17,183,78,Right,ST,64,1.5,500.0,4.2
19,73,10,181,73,Left,GK,63,0.9,1000.0,2.1
29,66,0,192,77,Right,ST,66,0.0,0.0,0.0
28,68,0,181,70,Right,ST,68,1.2,4000.0,2.1
18,67,15,175,66,Right,CM,52,0.18,550.0,0.356
31,62,0,175,71,Right,RW,62,0.325,500.0,0.699
33,65,0,179,77,Right,CDM,65,0.09,2000.0,0.0
18,86,10,169,57,Right,LM,76,16.0,500.0,36.8
25,82,2,183,77,Right,CB,80,23.5,77000.0,46.4
20,68,15,173,64,Left,RW,53,0.23,4000.0,0.523
19,71,9,183,72,Right,GK,62,0.75,1000.0,1.8
21,75,11,190,76,Right,ST,64,1.3,3000.0,2.0
18,82,9,163,58,Right,LM,73,6.5,500.0,15.0
20,69,9,181,75,Right,RM,60,0.55,500.0,1.3
21,78,8,185,78,Right,CDM,70,3.4,6000.0,6.8
18,63,10,170,70,Right,RM,53,0.2,600.0,0.39
23,69,5,178,74,Right,LM,64,0.875,2000.0,1.3
17,77,19,180,77,Right,ST,58,0.5,500.0,1.0
26,69,1,173,69,Right,CAM,68,1.4,5000.0,2.1
27,77,0,169,62,Left,CF,77,11.5,11000.0,17.3
16,73,18,179,62,Right,LW,55,0.325,500.0,0.707
19,70,14,187,78,Right,GK,56,0.3,500.0,0.623
21,81,8,182,73,Left,CM,73,7.0,10000.0,11.2
21,69,8,174,76,Right,CDM,61,0.7,1000.0,1.2
32,72,0,182,75,Left,CM,72,1.8,18000.0,3.6
20,82,8,187,81,Left,CM,74,9.0,21000.0,18.9
27,72,0,171,67,Right,CAM,72,2.5,14000.0,5.3
26,68,3,193,84,Right,CB,65,0.825,2000.0,1.3
25,72,1,180,70,Right,RW,71,2.2,13000.0,3.7
27,67,1,180,80,Right,CB,66,0.85,4000.0,1.9
21,80,6,179,73,Right,LM,74,7.0,22000.0,0.0
19,68,8,171,70,Right,RM,60,0.525,500.0,1.2
28,74,0,182,77,Right,CB,74,3.6,56000.0,6.8
25,80,2,181,68,Left,CB,78,15.5,18000.0,22.9
21,73,9,187,76,Left,LB,64,1.3,4000.0,3.1
25,69,5,188,84,Right,CB,64,0.775,500.0,1.1
18,81,13,182,75,Right,LM,68,2.8,6000.0,7.4
17,61,8,176,64,Right,LM,53,0.19,500.0,0.371
22,74,7,183,75,Right,CDM,67,1.9,7000.0,0.0
21,73,9,179,77,Right,CB,64,1.2,500.0,2.1
16,79,25,170,70,Right,ST,54,0.35,500.0,0.98
22,65,7,175,75,Right,RB,58,0.4,850.0,0.58
28,84,0,191,80,Left,CM,84,42.0,150000.0,71.4
22,79,9,190,83,Right,ST,70,3.6,22000.0,0.0
20,68,17,178,79,Left,CF,51,0.15,1000.0,0.319
30,74,0,175,60,Right,CAM,74,4.1,8000.0,5.1
18,73,16,182,73,Right,RM,57,0.425,600.0,0.0
28,60,0,173,68,Right,CM,60,0.25,2000.0,0.363
20,76,13,189,82,Right,GK,63,1.0,3000.0,2.7
21,75,9,176,74,Right,ST,66,1.9,2000.0,0.0
28,63,0,183,80,Right,CDM,63,0.425,2000.0,0.744
17,75,13,182,77,Right,ST,62,0.925,500.0,2.6
19,77,12,184,74,Right,ST,65,1.7,2000.0,2.7
26,90,1,187,82,Right,CB,89,106.5,250000.0,205.0
32,70,0,182,80,Right,ST,70,1.3,7000.0,2.3
21,82,6,180,65,Left,LB,76,11.5,13000.0,25.3
20,78,8,172,73,Left,LB,70,3.3,11000.0,7.6
18,66,16,194,86,Right,GK,50,0.1,500.0,0.213
25,79,3,185,74,Right,ST,76,10.0,26000.0,21.8
20,71,8,179,72,Right,LM,63,0.275,3000.0,0.0
31,64,0,177,71,Right,RB,64,0.425,500.0,0.914
26,67,1,175,70,Right,RB,66,0.925,1000.0,1.4
22,73,7,176,63,Right,CDM,66,1.6,2000.0,2.8
20,72,11,178,72,Right,CB,61,0.675,1000.0,1.2
22,76,10,175,76,Right,CDM,66,1.8,2000.0,3.5
31,71,0,175,66,Right,ST,71,1.6,600.0,3.4
24,57,5,180,74,Left,LB,52,0.11,2000.0,0.179
18,63,14,169,64,Right,CDM,49,0.1,600.0,0.228
28,67,0,177,71,Right,CM,67,1.0,500.0,2.2
19,59,10,176,78,Right,RB,49,0.1,1000.0,0.175
20,80,13,185,75,Right,RM,67,2.5,6000.0,0.0
18,79,16,178,67,Left,CM,63,1.2,1000.0,2.3
24,61,5,180,70,Left,LWB,56,0.2,3000.0,0.345
21,83,9,188,73,Right,CB,74,9.0,53000.0,0.0
29,65,0,189,88,Right,GK,65,0.5,500.0,1.1
26,68,3,184,75,Right,RWB,65,0.85,6000.0,1.6
22,58,9,182,78,Right,GK,49,0.09,500.0,0.14
23,72,7,178,74,Right,ST,65,1.4,1000.0,2.5
25,69,4,187,79,Right,CB,65,0.9,500.0,2.0
28,65,0,183,73,Right,CAM,65,0.725,6000.0,1.3
19,74,16,170,64,Right,RW,58,0.525,2000.0,0.984
30,73,0,182,87,Right,ST,73,3.0,22000.0,5.0
20,72,14,180,77,Left,CAM,58,0.5,750.0,0.938
25,66,5,186,83,Right,ST,61,0.475,3000.0,0.677
20,81,14,188,77,Left,CB,67,2.3,6000.0,0.0
19,67,9,180,70,Right,RB,58,0.425,1000.0,0.829
17,71,10,179,67,Left,LB,61,0.65,500.0,1.1
30,62,0,175,76,Right,CDM,62,0.325,500.0,0.699
20,82,10,195,82,Left,ST,72,5.0,14000.0,11.0
22,62,7,187,73,Right,CB,55,0.24,750.0,0.468
19,63,12,186,78,Right,GK,51,0.12,500.0,0.198
19,68,10,171,68,Right,CM,58,0.45,500.0,0.698
22,68,8,183,74,Right,ST,60,0.55,1000.0,0.935
23,72,8,178,70,Right,CM,64,0.65,5000.0,1.3
26,65,2,173,68,Right,CM,63,0.6,1000.0,1.1
21,56,7,182,82,Right,GK,49,0.08,500.0,0.124
27,73,0,187,80,Right,GK,73,2.3,3000.0,3.2
34,75,0,180,78,Right,CDM,75,1.9,9000.0,4.0
20,75,15,170,55,Right,CB,60,0.55,500.0,1.5
25,71,3,171,60,Right,ST,68,1.6,500.0,3.6
28,68,0,176,68,Right,LW,68,1.2,5000.0,1.5
19,77,16,182,71,Left,CAM,61,0.85,4000.0,0.0
20,81,10,170,61,Left,LB,71,3.9,4000.0,6.4
18,67,15,189,81,Right,GK,52,0.16,500.0,0.348
26,81,3,189,82,Right,RB,78,17.0,32000.0,30.2
20,60,9,173,78,Right,CDM,51,0.12,2000.0,0.222
23,81,7,179,69,Right,CM,74,8.5,650.0,20.4
31,67,0,173,72,Right,RB,67,0.75,5000.0,1.1
25,75,5,178,73,Left,LB,70,2.2,8000.0,3.5
20,76,12,195,82,Left,GK,64,1.2,3000.0,2.5
24,57,4,183,75,Right,ST,53,0.14,650.0,0.228
20,73,13,172,71,Right,RB,60,0.575,550.0,1.1
30,61,0,184,79,Right,CB,61,0.275,500.0,0.399
30,53,0,185,82,Right,GK,53,0.06,1000.0,0.093
24,76,3,186,83,Right,CB,73,3.7,20000.0,6.6
25,68,3,185,79,Left,LB,65,0.875,3000.0,1.6
24,68,5,177,66,Right,CM,63,0.725,3000.0,0.0
30,67,0,184,75,Right,ST,67,1.0,10000.0,1.8
19,67,10,187,75,Right,ST,57,0.35,900.0,0.543
20,61,8,189,75,Right,GK,53,0.18,750.0,0.261
20,73,9,182,83,Right,LM,64,1.3,500.0,2.1
34,69,0,175,75,Right,ST,69,0.675,8000.0,1.5
19,67,12,183,77,Right,RW,55,0.3,1000.0,0.465
19,69,12,173,70,Right,LM,57,0.4,950.0,0.66
24,86,5,181,74,Right,CDM,81,35.5,33000.0,77.2
25,68,4,177,69,Right,CDM,64,0.75,3000.0,0.994
24,67,3,182,78,Right,ST,64,0.8,5000.0,0.0
26,77,3,189,86,Left,CB,74,4.9,22000.0,0.0
18,77,18,186,81,Right,CB,59,0.55,4000.0,0.0
34,72,0,182,67,Right,CDM,72,0.8,600.0,1.8
23,72,7,183,81,Left,LB,65,1.4,2000.0,2.5
31,72,0,175,70,Left,LM,72,1.9,3000.0,2.7
30,67,0,178,76,Right,RB,67,0.875,1000.0,1.3
20,63,10,168,57,Left,LB,53,0.2,850.0,0.34
17,74,20,173,68,Right,CAM,54,0.3,550.0,0.87
21,64,7,182,71,Right,CB,57,0.3,2000.0,0.0
27,77,2,187,79,Right,GK,75,5.0,17000.0,9.4
21,82,8,185,81,Right,CAM,74,9.5,12000.0,15.2
23,73,9,174,71,Left,LM,64,1.3,500.0,2.1
19,70,14,196,80,Right,GK,56,0.3,500.0,0.623
18,79,18,180,68,Right,CDM,61,0.8,600.0,1.7
25,79,1,182,70,Left,LB,78,15.5,66000.0,30.6
26,72,4,188,85,Right,GK,68,1.3,9000.0,2.6
18,79,14,178,73,Left,CM,65,1.7,2000.0,4.6
22,85,3,199,88,Left,GK,82,33.5,30000.0,72.9
35,74,0,180,77,Right,CM,74,1.7,2000.0,2.4
20,69,12,191,82,Right,CM,57,0.4,2000.0,0.94
20,71,15,179,70,Right,CM,56,0.35,1000.0,0.656
23,84,5,180,73,Right,CAM,79,26.5,48000.0,47.0
21,70,9,189,80,Right,GK,61,0.65,2000.0,1.4
33,61,0,178,66,Left,LWB,61,0.17,1000.0,0.298
28,69,0,174,74,Right,CB,69,1.2,15000.0,2.3
18,68,14,170,64,Right,ST,54,0.25,500.0,0.469
31,75,0,191,92,Right,ST,75,4.8,58000.0,9.1
22,78,5,178,69,Right,RWB,73,4.4,22000.0,9.1
21,62,10,175,72,Left,RB,52,0.17,500.0,0.247
24,82,7,190,85,Right,CB,75,10.5,13000.0,21.0
23,82,9,187,85,Right,CB,73,6.5,22000.0,13.7
21,78,9,186,84,Right,LM,69,3.1,12000.0,0.0
21,60,9,173,76,Right,CM,51,0.13,500.0,0.306
20,75,14,184,79,Left,CM,61,0.775,4000.0,2.0
22,73,9,189,80,Left,LWB,64,1.3,1000.0,1.9
27,72,0,184,74,Left,LM,72,2.5,18000.0,4.5
21,70,10,191,77,Right,CB,60,0.525,1000.0,1.0
19,73,12,175,69,Left,CDM,61,0.725,500.0,1.1
23,73,6,190,80,Right,GK,67,1.3,9000.0,2.7
19,75,17,185,76,Left,LB,58,0.5,3000.0,1.3
27,71,0,192,89,Right,ST,71,2.0,7000.0,3.6
20,79,15,180,72,Right,LM,64,1.4,10000.0,0.0
23,75,4,185,81,Right,CM,71,2.7,5000.0,5.1
19,81,16,170,68,Left,CM,65,1.8,2000.0,3.8
24,73,3,180,67,Right,RW,70,2.2,5000.0,2.9
23,60,6,187,87,Right,ST,54,0.1,2000.0,0.0
22,81,5,182,76,Right,LM,76,11.5,49000.0,22.7
20,68,10,191,86,Right,GK,58,0.375,700.0,0.619
25,72,3,184,76,Right,RB,69,1.7,10000.0,0.0
22,68,5,173,66,Right,CAM,63,0.75,2000.0,1.1
19,69,16,175,72,Right,CM,53,0.24,1000.0,0.63
22,74,7,172,64,Left,LB,67,2.0,2000.0,3.5
23,73,5,183,70,Left,CM,68,1.8,7000.0,3.0
19,72,11,178,73,Right,CB,61,0.65,2000.0,1.5
22,84,9,168,58,Left,CAM,75,12.5,700.0,28.8
19,68,13,177,60,Right,RM,55,0.3,700.0,0.593
20,65,9,175,67,Right,CM,56,0.3,1000.0,0.495
25,79,5,190,81,Right,CB,74,5.5,18000.0,11.4
26,71,3,197,77,Right,CDM,68,1.4,4000.0,0.0
17,66,14,185,78,Right,RB,52,0.17,500.0,0.404
18,62,12,177,71,Left,LB,50,0.1,600.0,0.195
26,86,1,175,73,Right,CAM,85,63.5,135000.0,125.4
21,85,6,189,78,Right,GK,79,23.0,18000.0,48.3
19,74,14,185,80,Right,RB,60,0.55,3000.0,0.0
22,80,7,190,80,Right,CB,73,5.5,850.0,13.2
28,70,0,174,76,Left,LB,70,1.4,5000.0,2.1
27,69,0,183,73,Left,CM,69,1.5,5000.0,3.2
23,68,4,185,84,Right,CB,64,0.75,2000.0,1.4
21,70,8,187,84,Right,GK,62,0.0,0.0,0.0
18,63,12,189,91,Right,ST,51,0.14,600.0,0.273
21,70,10,177,66,Right,CDM,60,0.525,900.0,0.866
17,68,16,180,74,Right,GK,52,0.17,500.0,0.353
30,76,0,176,89,Left,ST,76,7.5,21000.0,11.3
21,68,9,176,72,Right,CM,59,0.5,500.0,0.875
19,70,9,176,75,Right,RB,61,0.675,1000.0,1.6
23,63,4,183,72,Right,ST,59,0.325,1000.0,0.463
17,74,21,182,74,Right,ST,53,0.3,500.0,0.675
21,80,13,175,70,Right,ST,67,2.5,3000.0,6.1
34,67,0,179,67,Right,CAM,67,0.475,5000.0,0.713
31,65,0,184,81,Left,CDM,65,0.5,3000.0,1.1
17,66,10,170,67,Left,ST,56,0.3,500.0,0.705
19,68,11,180,70,Right,CB,57,0.325,1000.0,0.553
21,79,10,175,69,Right,ST,69,3.2,4000.0,5.4
24,62,3,175,68,Right,RM,59,0.3,1000.0,0.428
30,76,0,183,78,Right,RWB,76,6.5,72000.0,11.1
22,70,13,173,69,Right,ST,57,0.0,0.0,0.0
20,74,12,182,75,Right,CB,62,0.9,500.0,2.2
20,71,13,175,66,Right,CDM,58,0.475,900.0,0.986
22,80,9,191,79,Right,CB,71,3.9,12000.0,8.6
21,73,9,180,70,Right,CDM,64,1.2,1000.0,2.3
20,92,5,177,71,Right,CAM,87,118.5,77000.0,210.3
18,80,11,189,80,Right,CM,69,2.9,4000.0,6.7
17,73,20,178,71,Right,CDM,53,0.24,500.0,0.564
20,74,12,180,76,Right,CDM,62,0.9,500.0,2.1
29,75,0,177,77,Left,LWB,75,4.9,31000.0,8.3
22,80,8,175,67,Right,CAM,72,5.5,4000.0,0.0
21,74,12,176,69,Left,RW,62,0.975,1000.0,1.5
18,71,17,182,75,Right,CM,54,0.275,650.0,0.516
30,62,0,176,72,Right,RB,62,0.35,500.0,0.753
24,69,5,187,70,Right,CB,64,0.8,500.0,1.8
23,76,3,189,87,Right,CB,73,3.7,750.0,8.4
24,80,3,175,66,Left,LM,77,14.5,27000.0,27.2
23,72,5,185,78,Right,RB,67,1.4,2000.0,3.0
24,69,4,180,74,Right,ST,65,1.0,7000.0,1.5
24,81,5,188,77,Right,CB,76,10.0,24000.0,17.8
20,61,8,190,80,Right,GK,53,0.18,2000.0,0.342
19,74,11,185,77,Right,CB,63,0.975,500.0,2.3
22,66,8,187,80,Right,GK,58,0.4,1000.0,0.66
20,69,9,186,71,Right,ST,60,0.55,500.0,1.3
27,78,0,173,72,Right,RM,78,15.0,40000.0,27.0
20,72,10,185,80,Right,ST,62,0.875,2000.0,1.6
26,64,0,177,80,Right,CM,64,0.625,3000.0,1.1
17,70,18,178,70,Right,RM,52,0.2,500.0,0.375
20,70,11,183,81,Right,CB,59,0.45,1000.0,0.743
31,69,0,191,91,Right,GK,69,0.75,4000.0,0.938
20,75,14,183,75,Right,CM,61,0.775,6000.0,2.0
17,62,12,177,57,Right,RB,50,0.1,500.0,0.175
19,70,11,178,68,Right,ST,59,0.5,1000.0,0.8
22,82,8,180,72,Left,CM,74,9.5,14000.0,16.2
29,78,0,187,83,Right,CB,78,12.0,38000.0,22.8
20,62,7,184,68,Right,CM,55,0.25,2000.0,0.488
29,65,0,176,64,Right,RB,65,0.0,0.0,0.0
18,68,16,188,82,Right,GK,52,0.18,500.0,0.428
22,71,11,174,75,Left,CM,60,0.0,0.0,0.0
23,83,6,184,76,Left,RW,77,16.5,14000.0,36.3
19,63,10,197,92,Right,GK,53,0.17,750.0,0.34
21,75,10,178,73,Right,RB,65,1.5,2000.0,2.3
22,69,10,176,72,Right,ST,59,0.5,3000.0,1.2
27,65,0,165,62,Right,CM,65,0.0,0.0,0.0
21,78,11,183,78,Right,ST,67,2.3,9000.0,5.3
19,71,17,187,67,Right,ST,54,0.275,1000.0,0.653
20,66,5,185,72,Left,LB,61,0.45,550.0,0.731
21,75,11,177,70,Right,CM,64,1.3,2000.0,2.3
18,66,12,180,72,Right,ST,54,0.25,500.0,0.363
26,70,2,178,73,Right,ST,68,1.5,7000.0,0.0
36,83,0,157,54,Right,CM,83,11.5,1000.0,24.2
16,75,15,183,72,Right,CB,60,0.525,500.0,1.0
22,70,6,170,60,Right,CAM,64,0.95,3000.0,1.6
17,73,19,198,78,Right,GK,54,0.24,500.0,0.45
20,76,10,201,84,Right,CB,66,1.8,9000.0,0.0
22,80,9,190,78,Right,CB,71,3.9,8000.0,6.2
18,82,14,176,71,Right,CM,68,2.8,9000.0,0.0
30,68,0,174,68,Right,CM,68,1.2,5000.0,1.9
25,69,2,186,75,Right,ST,67,1.3,5000.0,2.0
18,60,8,183,77,Right,GK,52,0.14,500.0,0.273
20,76,5,171,64,Right,LM,71,2.8,500.0,6.4
19,72,14,184,72,Left,CB,58,0.45,1000.0,1.2
20,78,16,188,81,Right,CDM,62,1.0,3000.0,2.4
36,73,0,186,83,Right,ST,73,1.0,18000.0,1.8
18,81,18,175,64,Right,RM,63,1.2,2000.0,2.6
18,82,14,190,84,Right,CM,68,2.8,9000.0,0.0
25,60,3,178,72,Right,CM,57,0.22,500.0,0.314
27,92,2,191,82,Right,CDM,90,129.5,260000.0,249.3
21,74,9,187,74,Right,CB,65,1.5,2000.0,2.5
26,70,1,185,80,Right,ST,69,1.7,10000.0,2.8
25,72,1,178,74,Right,LM,71,2.2,12000.0,3.5
23,70,7,183,75,Right,RB,63,0.925,2000.0,1.5
20,76,14,178,72,Right,RB,62,0.925,3000.0,2.5
16,84,21,178,66,Right,CAM,63,1.5,500.0,3.4
21,61,8,180,69,Left,CM,53,0.21,750.0,0.41
25,65,3,187,81,Right,ST,62,0.525,7000.0,0.0
24,71,4,176,70,Right,ST,67,1.5,2000.0,2.5
19,69,13,178,68,Left,RW,56,0.35,2000.0,0.656
25,64,1,176,67,Right,LM,63,0.575,2000.0,1.2
39,87,8,190,87,Right,GK,79,0.0,0.0,0.0
22,69,9,178,72,Right,RWB,60,0.525,2000.0,0.761
17,55,7,180,67,Right,RW,48,0.09,500.0,0.158
17,69,15,178,67,Right,RB,54,0.23,500.0,0.477
21,80,10,182,78,Right,ST,70,3.6,6000.0,0.0
31,67,0,186,75,Right,RM,67,0.6,4000.0,0.0
20,70,10,183,77,Right,CB,60,0.5,700.0,0.825
33,82,0,192,85,Right,GK,82,10.0,50000.0,17.0
27,68,1,176,70,Right,ST,67,1.2,5000.0,1.8
18,76,14,176,74,Right,RB,62,0.875,750.0,1.9
19,69,13,178,71,Left,CM,56,0.08,2000.0,0.0
32,68,0,173,66,Left,RM,68,0.95,6000.0,1.9
24,85,5,186,73,Right,CDM,80,29.0,33000.0,63.1
19,60,11,176,70,Right,CDM,49,0.1,500.0,0.155
18,71,16,178,73,Left,LB,55,0.3,500.0,0.623
25,79,6,184,72,Right,CDM,73,4.3,7000.0,9.9
20,64,12,182,70,Right,CDM,52,0.18,550.0,0.261
20,70,9,186,78,Right,ST,61,0.725,850.0,1.2
29,82,2,190,81,Right,GK,80,17.5,58000.0,34.6
22,76,10,179,73,Right,LM,66,1.9,2000.0,4.4
26,68,0,182,75,Right,RM,68,1.3,4000.0,2.3
38,77,0,169,72,Left,CM,77,2.2,44000.0,5.3
28,72,0,184,76,Left,LB,72,2.1,18000.0,3.8
19,68,11,187,79,Right,CB,57,0.325,950.0,0.569
37,80,0,172,60,Right,RB,80,4.7,22000.0,9.9
21,62,6,175,70,Right,CM,56,0.23,2000.0,0.449
37,76,0,175,68,Right,RW,76,2.4,10000.0,5.0
19,70,17,179,72,Right,ST,53,0.24,500.0,0.45
